 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
1167,4,86,149.024,319.847,0,6.566,2.291,6.437,20.365,70.186,0.200
1168,4,87,149.055,319.827,0,6.523,2.277,6.357,19.980,68.400,0.200
1169,4,88,148.999,319.798,0,6.520,2.282,6.389,20.151,69.263,0.200
1170,4,89,149.002,319.745,0,6.472,2.278,6.360,19.980,68.371,0.200
1171,4,90,148.999,319.758,0,6.429,2.290,6.423,20.273,69.680,0.200
1172,4,91,148.967,319.745,0,6.453,2.289,6.419,20.252,69.561,0.200
1173,4,92,148.950,319.739,0,6.360,2.285,6.397,20.163,69.250,0.200
1174,4,93,148.785,319.756,0,6.600,2.299,6.459,20.343,69.463,0.200
1175,4,94,148.996,319.767,0,6.509,2.268,6.308,19.760,67.467,0.200
1176,4,95,149.022,319.699,0,6.438,2.277,6.345,19.887,67.873,0.200
1177,4,96,148.969,319.653,0,6.380,2.287,6.401,20.151,69.069,0.200
1178,4,97,148.991,319.675,0,6.338,2.272,6.320,19.780,67.443,0.200
1179,4,98,148.993,319.677,0,6.268,2.268,6.303,19.715,67.206,0.200
1180,4,99,149.006,319.690,0,6.265,2.273,6.332,19.849,67.778,0.200
1181,4,100,148.969,319.699,0,6.258,2.270,6.318,19.798,67.631,0.200
1182,4,101,149.003,319.664,0,6.274,2.258,6.247,19.457,66.045,0.200
1183,4,102,148.977,319.654,0,6.274,2.272,6.321,19.789,67.511,0.200
1184,4,103,148.962,319.663,0,6.212,2.275,6.342,19.886,67.932,0.200
1185,4,104,148.956,319.648,0,6.265,2.278,6.348,19.882,67.784,0.200
1186,4,105,148.949,319.615,0,6.226,2.274,6.332,19.829,67.636,0.200
1187,4,106,148.990,319.602,0,6.134,2.275,6.323,19.747,67.104,0.200
1188,4,107,148.967,319.621,0,6.133,2.277,6.344,19.881,67.851,0.200
1189,4,108,148.833,319.615,0,6.241,2.299,6.450,20.282,69.150,0.200
1190,4,109,148.954,319.531,0,6.146,2.266,6.279,19.559,66.358,0.200
1191,4,110,148.998,319.563,0,6.177,2.266,6.276,19.532,66.181,0.200
1192,4,111,148.949,319.538,0,6.123,2.266,6.279,19.561,66.371,0.200
1193,4,112,148.963,319.518,0,6.027,2.258,6.236,19.365,65.523,0.200
1194,4,113,148.947,319.534,0,6.057,2.260,6.246,19.411,65.694,0.200
1195,4,114,148.934,319.473,0,6.006,2.263,6.253,19.413,65.615,0.200
1196,4,115,148.932,319.479,0,5.990,2.271,6.300,19.645,66.703,0.200
1197,4,116,148.933,319.402,0,5.994,2.265,6.266,19.467,65.844,0.200
1198,4,117,148.990,319.417,0,5.886,2.252,6.192,19.102,64.115,0.200
1199,4,118,148.959,319.413,0,5.939,2.276,6.324,19.720,66.896,0.200
1200,4,119,148.962,319.350,0,5.920,2.261,6.242,19.339,65.196,0.200
1201,4,120,148.943,319.382,0,5.830,2.263,6.253,19.396,65.483,0.200
1202,4,121,148.926,319.340,0,5.872,2.271,6.291,19.540,65.996,0.200
1203,4,122,148.959,319.360,0,5.776,2.260,6.233,19.294,64.975,0.200
1204,4,123,148.778,319.343,0,5.960,2.285,6.357,19.793,66.844,0.200
1205,4,124,148.957,319.266,0,5.789,2.268,6.263,19.379,65.150,0.200
1206,4,125,148.983,319.257,0,5.857,2.258,6.220,19.231,64.691,0.200
1207,4,126,148.931,319.248,0,5.825,2.267,6.268,19.442,65.575,0.200
1208,4,127,148.961,319.186,0,5.684,2.294,6.410,20.057,68.132,0.200
1209,4,128,148.927,319.185,0,5.697,2.292,6.400,20.039,68.186,0.200
1210,4,129,148.924,319.203,0,5.675,2.287,6.368,19.877,67.400,0.200
1211,4,130,148.948,319.121,0,5.681,2.288,6.374,19.891,67.396,0.200
1212,4,131,148.941,319.089,0,5.725,2.313,6.594,21.225,74.503,0.200
1213,4,132,148.811,319.052,0,5.796,2.321,6.606,21.112,73.193,0.200
1214,4,133,148.979,319.007,0,5.683,2.288,6.446,20.488,71.027,0.200
1215,4,134,148.946,318.986,0,5.606,2.293,6.471,20.617,71.682,0.200
1216,4,135,148.910,318.938,0,5.553,2.289,6.443,20.473,70.983,0.200
1217,4,136,148.921,318.910,0,5.581,2.288,6.441,20.447,70.801,0.200
1218,4,137,148.781,318.923,0,5.739,2.300,6.477,20.477,70.233,0.200
1219,4,138,148.788,318.847,0,5.628,2.296,6.447,20.313,69.423,0.200
1220,4,139,148.785,318.845,0,5.730,2.297,6.451,20.327,69.463,0.200
1221,4,140,148.775,318.808,0,5.695,2.288,6.405,20.117,68.556,0.200
1222,4,141,148.790,318.798,0,5.696,2.283,6.364,19.869,67.223,0.200
1223,4,142,148.789,318.796,0,5.613,2.279,6.352,19.854,67.306,0.200
1224,4,143,148.779,318.728,0,5.639,2.293,6.417,20.131,68.477,0.200
1225,4,144,148.738,318.649,0,5.597,2.273,6.305,19.600,66.088,0.200
1226,4,145,148.739,318.689,0,5.587,2.276,6.328,19.715,66.621,0.200
1227,4,146,148.743,318.628,0,5.575,2.278,6.331,19.707,66.504,0.200
1228,4,147,148.718,318.608,0,5.537,2.274,6.305,19.585,65.969,0.200
1229,4,148,148.704,318.583,0,5.492,2.259,6.220,19.183,64.153,0.200
1230,4,149,148.681,318.540,0,5.444,2.254,6.197,19.094,63.838,0.200
1231,4,150,148.717,318.492,0,5.439,2.271,6.285,19.481,65.487,0.200
1232,4,151,148.648,318.537,0,5.452,2.257,6.208,19.127,63.916,0.200
1233,4,152,148.650,318.451,0,5.458,2.262,6.227,19.166,63.927,0.200
1234,4,153,148.659,318.367,0,5.409,2.267,6.248,19.263,64.377,0.200
1235,4,154,148.682,318.406,0,5.388,2.262,6.228,19.186,64.067,0.200
1236,4,155,148.657,318.376,0,5.382,2.266,6.248,19.278,64.494,0.200
1237,4,156,148.697,318.420,0,5.334,2.261,6.222,19.151,63.884,0.200
1238,4,157,148.658,318.438,0,5.319,2.257,6.198,19.043,63.438,0.200
1239,4,158,148.628,318.387,0,5.283,2.255,6.187,18.991,63.211,0.200
1240,4,159,148.602,318.345,0,5.328,2.263,6.231,19.198,64.126,0.200
1241,4,160,148.609,318.331,0,5.267,2.250,6.154,18.820,62.374,0.200
1242,4,161,148.608,318.323,0,5.258,2.250,6.156,18.839,62.497,0.200
1243,4,162,148.672,318.327,0,5.305,2.276,6.291,19.440,65.087,0.200
1244,4,163,148.639,318.341,0,5.241,2.252,6.169,18.909,62.847,0.200
1245,4,164,148.618,318.350,0,5.174,2.255,6.173,18.874,62.493,0.200
1246,4,165,148.650,318.299,0,5.198,2.263,6.231,19.194,64.108,0.200
1247,4,166,148.662,318.317,0,5.131,2.243,6.114,18.633,61.535,0.200
1248,4,167,148.656,318.296,0,5.137,2.252,6.152,18.764,61.951,0.200
1249,4,168,148.642,318.273,0,5.099,2.253,6.172,18.894,62.674,0.200
1250,4,169,148.678,318.276,0,5.090,2.255,6.181,18.934,62.850,0.200
1251,4,170,148.666,318.290,0,5.166,2.262,6.211,19.041,63.199,0.200
1252,4,171,148.673,318.252,0,5.087,2.254,6.174,18.908,62.772,0.200
1253,4,172,148.642,318.210,0,4.992,2.258,6.192,18.975,62.986,0.200
1254,4,173,148.683,318.178,0,5.015,2.274,6.287,19.448,65.228,0.200
1255,4,174,148.646,318.182,0,5.037,2.272,6.276,19.384,64.915,0.200
1256,4,175,148.671,318.174,0,5.005,2.271,6.257,19.250,64.136,0.200
1257,4,176,148.601,318.143,0,4.988,2.257,6.182,18.918,62.706,0.200
1258,4,177,148.712,318.132,0,4.990,2.278,6.299,19.460,65.094,0.200
1259,4,178,148.690,318.100,0,4.966,2.300,6.487,20.542,70.552,0.200
1260,4,179,148.654,318.008,0,4.997,2.285,6.403,20.144,68.790,0.200
1261,4,180,148.663,317.985,0,4.964,2.267,6.293,19.611,66.317,0.200
1262,4,181,148.659,317.973,0,4.859,2.274,6.331,19.784,67.071,0.200
1263,4,182,148.629,317.950,0,4.940,2.270,6.304,19.651,66.462,0.200
1264,4,183,148.641,317.954,0,4.915,2.269,6.300,19.633,66.391,0.200
1265,4,184,148.655,317.931,0,4.863,2.264,6.272,19.490,65.709,0.200
1266,4,185,148.648,317.916,0,4.830,2.258,6.238,19.338,65.044,0.200
1267,4,186,148.651,317.845,0,4.893,2.260,6.252,19.406,65.380,0.200
1268,4,187,148.577,317.834,0,4.890,2.255,6.208,19.150,64.055,0.200
1269,4,188,148.642,317.788,0,4.874,2.242,6.144,18.869,62.860,0.200
1270,4,189,148.666,317.744,0,4.797,2.256,6.218,19.213,64.391,0.200
1271,4,190,148.614,317.692,0,4.782,2.233,6.090,18.624,61.809,0.200
1272,4,191,148.568,317.669,0,4.828,2.232,6.084,18.584,61.595,0.200
1273,4,192,148.631,317.667,0,4.802,2.248,6.166,18.947,63.149,0.200
1274,4,193,148.583,317.676,0,4.812,2.255,6.199,19.089,63.723,0.200
1275,4,194,148.649,317.711,0,4.694,2.252,6.196,19.106,63.914,0.200
1276,4,195,148.607,317.669,0,4.775,2.249,6.171,18.967,63.212,0.200
1277,4,196,148.624,317.694,0,4.762,2.248,6.167,18.957,63.211,0.200
1278,4,197,148.643,317.656,0,4.676,2.245,6.146,18.843,62.649,0.200
1279,4,198,148.680,317.656,0,4.735,2.242,6.135,18.820,62.651,0.200
1280,4,199,148.654,317.620,0,4.692,2.239,6.117,18.736,62.288,0.200
1281,4,200,148.665,317.606,0,4.633,2.249,6.169,18.948,63.101,0.200
1282,4,201,148.590,317.576,0,4.626,2.230,6.061,18.445,60.898,0.200
1283,4,202,148.600,317.625,0,4.686,2.234,6.077,18.496,61.017,0.200
1284,4,203,148.631,317.616,0,4.597,2.239,6.114,18.691,61.959,0.200
1285,4,204,148.666,317.551,0,4.606,2.227,6.051,18.414,60.806,0.200
1286,4,205,148.616,317.512,0,4.594,2.235,6.084,18.539,61.290,0.200
1287,4,206,148.651,317.512,0,4.544,2.234,6.078,18.507,61.108,0.200
1288,4,207,148.661,317.444,0,4.575,2.235,6.079,18.496,61.018,0.200
1289,4,208,148.596,317.446,0,4.561,2.226,6.032,18.287,60.122,0.200
1290,4,209,148.616,317.390,0,4.539,2.229,6.045,18.332,60.262,0.200
1291,4,210,148.589,317.332,0,4.576,2.229,6.042,18.306,60.098,0.200
1292,4,211,148.590,317.384,0,4.501,2.230,6.049,18.348,60.326,0.200
1293,4,212,148.595,317.333,0,4.515,2.227,6.034,18.290,60.135,0.200
1294,4,213,148.624,317.306,0,4.427,2.240,6.101,18.576,61.306,0.200
1295,4,214,148.589,317.282,0,4.410,2.238,6.085,18.485,60.838,0.200
1296,4,215,148.608,317.274,0,4.424,2.234,6.060,18.356,60.212,0.200
1297,4,216,148.559,317.183,0,4.385,2.229,6.037,18.274,59.940,0.200
1298,4,217,148.609,317.154,0,4.422,2.247,6.128,18.666,61.565,0.200
1299,4,218,148.608,317.211,0,4.402,2.227,6.021,18.182,59.480,0.200
1300,4,219,148.611,317.160,0,4.415,2.245,6.116,18.609,61.306,0.200
1301,4,220,148.567,317.095,0,4.386,2.271,6.325,19.785,67.165,0.200
1302,4,221,148.603,317.118,0,4.403,2.271,6.259,19.259,64.148,0.200
1303,4,222,148.589,317.114,0,4.395,2.239,6.087,18.474,60.709,0.200
1304,4,223,148.592,317.060,0,4.401,2.267,6.296,19.634,66.454,0.200
1305,4,224,148.592,317.074,0,4.354,2.267,6.294,19.613,66.312,0.200
1306,4,225,148.569,317.024,0,4.309,2.261,6.263,19.468,65.674,0.200
1307,4,226,148.590,317.019,0,4.324,2.264,6.280,19.552,66.063,0.200
1308,4,227,148.547,316.998,0,4.290,2.253,6.220,19.287,64.942,0.200
1309,4,228,148.560,316.930,0,4.271,2.238,6.131,18.860,63.001,0.200
1310,4,229,148.606,316.974,0,4.216,2.256,6.233,19.322,64.995,0.200
1311,4,230,148.597,316.907,0,4.219,2.237,6.120,18.775,62.502,0.200
1312,4,231,148.593,316.928,0,4.193,2.245,6.163,18.974,63.363,0.200
1313,4,232,148.563,316.955,0,4.186,2.251,6.202,19.180,64.394,0.200
1314,4,233,148.522,316.897,0,4.188,2.239,6.130,18.823,62.721,0.200
1315,4,234,148.553,316.872,0,4.175,2.234,6.104,18.714,62.283,0.200
1316,4,235,148.555,316.877,0,4.128,2.228,6.068,18.542,61.494,0.200
1317,4,236,148.509,316.780,0,4.120,2.226,6.055,18.455,61.046,0.200
1318,4,237,148.542,316.772,0,4.190,2.234,6.097,18.646,61.854,0.200
1319,4,238,148.520,316.777,0,4.125,2.230,6.073,18.535,61.375,0.200
1320,4,239,148.584,316.674,0,4.069,2.224,6.033,18.335,60.449,0.200
1321,4,240,148.531,316.705,0,4.102,2.222,6.024,18.304,60.351,0.200
1322,4,241,148.558,316.678,0,4.084,2.219,6.013,18.249,60.102,0.200
1323,4,242,148.532,316.619,0,4.102,2.212,5.963,18.001,58.965,0.200
1324,4,243,148.525,316.590,0,4.039,2.215,5.980,18.068,59.225,0.200
1325,4,244,148.507,316.548,0,4.061,2.211,5.960,17.985,58.895,0.200
1326,4,245,148.510,316.545,0,4.024,2.218,5.992,18.121,59.447,0.200
1327,4,246,148.461,316.506,0,3.948,2.201,5.902,17.717,57.729,0.200
1328,4,247,148.461,316.459,0,3.972,2.209,5.943,17.891,58.457,0.200
1329,4,248,148.490,316.473,0,3.933,2.211,5.949,17.913,58.516,0.200
1330,4,249,148.488,316.525,0,3.952,2.215,5.976,18.045,59.134,0.200
1331,4,250,148.467,316.492,0,3.915,2.208,5.942,17.905,58.601,0.200
1332,4,251,148.475,316.466,0,3.929,2.214,5.970,18.022,59.047,0.200
1333,4,252,148.415,316.440,0,3.942,2.207,5.933,17.858,58.370,0.200
1334,4,253,148.486,316.395,0,4.007,2.208,5.928,17.789,57.878,0.200
1335,4,254,148.443,316.355,0,3.923,2.206,5.917,17.740,57.668,0.200
1336,4,255,148.457,316.335,0,3.885,2.213,5.957,17.932,58.549,0.200
1337,4,256,148.445,316.389,0,3.859,2.210,5.947,17.914,58.594,0.200
1338,4,257,148.447,316.375,0,3.901,2.208,5.930,17.797,57.910,0.200
1339,4,258,148.472,316.377,0,3.803,2.204,5.904,17.687,57.457,0.200
1340,4,259,148.472,316.338,0,3.793,2.211,5.940,17.841,58.100,0.200
1341,4,260,148.465,316.370,0,3.853,2.204,5.905,17.679,57.379,0.200
1342,4,261,148.491,316.326,0,3.840,2.201,5.894,17.655,57.385,0.200
1343,4,262,148.488,316.288,0,3.740,2.200,5.889,17.641,57.353,0.200
1344,4,263,148.457,316.351,0,3.821,2.211,5.951,17.921,58.575,0.200
1345,4,264,148.460,316.243,0,3.732,2.209,5.939,17.856,58.255,0.200
1346,4,265,148.520,316.268,0,3.740,2.221,5.996,18.093,59.172,0.200
1347,4,266,148.517,316.212,0,3.725,2.199,5.876,17.545,56.785,0.200
1348,4,267,148.510,316.166,0,3.701,2.221,5.985,18.012,58.703,0.200
1349,4,268,148.439,316.199,0,3.709,2.221,5.997,18.101,59.252,0.200
1350,4,269,148.484,316.186,0,3.684,2.227,6.029,18.251,59.898,0.200
1351,4,270,148.423,316.183,0,3.671,2.234,6.062,18.385,60.437,0.200
1352,4,271,148.498,316.139,0,3.665,2.244,6.109,18.572,61.151,0.200
1353,4,272,148.535,316.181,0,3.681,2.233,6.046,18.268,59.742,0.200
1354,4,273,148.463,316.155,0,3.624,2.233,6.057,18.356,60.279,0.200
1355,4,274,148.499,316.131,0,3.584,2.231,6.045,18.299,60.020,0.200
1356,4,275,148.551,316.110,0,3.605,2.243,6.110,18.596,61.323,0.200
1357,4,276,148.556,316.124,0,3.615,2.220,5.989,18.044,58.895,0.200
1358,4,277,148.543,316.078,0,3.554,2.251,6.210,19.242,64.738,0.200
1359,4,278,148.535,316.008,0,3.563,2.225,6.065,18.564,61.695,0.200
1360,4,279,148.475,315.995,0,3.542,2.247,6.188,19.142,64.329,0.200
1361,4,280,148.559,315.928,0,3.518,2.237,6.121,18.782,62.533,0.200
1362,4,281,148.458,315.933,0,3.499,2.242,6.151,18.938,63.327,0.200
1363,4,282,148.397,315.904,0,3.540,2.228,6.077,18.599,61.842,0.200
1364,4,283,148.413,315.846,0,3.519,2.241,6.143,18.901,63.188,0.200
1365,4,284,148.480,315.858,0,3.513,2.215,5.999,18.231,60.190,0.200
1366,4,285,148.448,315.778,0,3.467,2.193,5.876,17.648,57.553,0.200
1367,4,286,148.412,315.733,0,3.446,2.206,5.948,17.985,59.090,0.200
1368,4,287,148.435,315.770,0,3.433,2.218,6.006,18.237,60.121,0.200
1369,4,288,148.385,315.668,0,3.441,2.199,5.906,17.774,58.111,0.200
1370,4,289,148.378,315.636,0,3.436,2.193,5.863,17.565,57.157,0.200
1371,4,290,148.453,315.600,0,3.457,2.198,5.891,17.694,57.720,0.200
1372,4,291,148.402,315.638,0,3.443,2.203,5.924,17.873,58.613,0.200
1373,4,292,148.319,315.598,0,3.386,2.197,5.876,17.576,57.036,0.200
1374,4,293,148.348,315.577,0,3.388,2.196,5.879,17.638,57.499,0.200
1375,4,294,148.400,315.554,0,3.418,2.181,5.798,17.271,55.906,0.200
1376,4,295,148.399,315.554,0,3.341,2.205,5.922,17.810,58.161,0.200
1377,4,296,148.367,315.571,0,3.325,2.204,5.914,17.760,57.878,0.200
1378,4,297,148.337,315.527,0,3.324,2.209,5.940,17.884,58.455,0.200
1379,4,298,148.334,315.495,0,3.323,2.195,5.866,17.539,56.911,0.200
1380,4,299,148.347,315.504,0,3.290,2.187,5.823,17.344,56.075,0.200
1381,4,300,148.388,315.501,0,3.293,2.208,5.932,17.829,58.158,0.200
1382,4,301,148.373,315.444,0,3.292,2.215,5.972,18.018,59.009,0.200
1383,4,302,148.319,315.421,0,3.299,2.187,5.823,17.346,56.120,0.200
1384,4,303,148.325,315.362,0,3.248,2.179,5.780,17.161,55.346,0.200
1385,4,304,148.302,315.348,0,3.246,2.218,5.978,18.021,58.972,0.200
1386,4,305,148.288,315.315,0,3.238,2.210,5.938,17.858,58.302,0.200
1387,4,306,148.327,315.346,0,3.231,2.190,5.844,17.458,56.662,0.200
1388,4,307,148.307,315.284,0,3.218,2.204,5.905,17.691,57.507,0.200
1389,4,308,148.273,315.274,0,3.222,2.201,5.888,17.618,57.212,0.200
1390,4,309,148.287,315.257,0,3.196,2.214,5.958,17.940,58.648,0.200
1391,4,310,148.277,315.208,0,3.170,2.207,5.927,17.814,58.142,0.200
1392,4,311,148.242,315.240,0,3.179,2.209,5.931,17.799,57.950,0.200
1393,4,312,148.301,315.205,0,3.148,2.200,5.884,17.593,57.094,0.200
1394,4,313,148.202,315.192,0,3.165,2.208,5.928,17.799,58.015,0.200
1395,4,314,148.178,315.176,0,3.126,2.207,5.930,17.830,58.247,0.200
1396,4,315,148.246,315.142,0,3.138,2.212,5.949,17.889,58.371,0.200
1397,4,316,148.236,315.143,0,3.112,2.211,5.951,17.931,58.687,0.200
1398,4,317,148.210,315.214,0,3.085,2.220,5.988,18.056,59.070,0.200
1399,4,318,148.234,315.074,0,3.106,2.252,6.228,19.389,65.713,0.200
1400,4,319,148.206,315.047,0,3.052,2.218,6.048,18.588,62.282,0.200
1401,4,320,148.190,315.059,0,3.096,2.232,6.118,18.887,63.521,0.200
1402,4,321,148.276,315.030,0,3.082,2.236,6.142,18.999,64.017,0.200
1403,4,322,148.167,315.032,0,3.080,2.233,6.122,18.888,63.483,0.200
1404,4,323,148.247,314.978,0,3.052,2.207,5.980,18.231,60.549,0.200
1405,4,324,148.222,314.962,0,3.027,2.216,6.025,18.430,61.394,0.200
1406,4,325,148.215,314.915,0,3.063,2.215,6.020,18.413,61.360,0.200
1407,4,326,148.217,314.922,0,2.986,2.213,6.009,18.365,61.156,0.200
1408,4,327,148.153,314.855,0,2.998,2.207,5.975,18.215,60.559,0.200
1409,4,328,148.161,314.811,0,2.987,2.203,5.947,18.055,59.711,0.200
1410,4,329,148.129,314.854,0,2.984,2.218,6.034,18.473,61.653,0.200
1411,4,330,148.170,314.773,0,3.004,2.212,5.985,18.203,60.295,0.200
1412,4,331,148.157,314.730,0,2.952,2.199,5.911,17.854,58.713,0.200
1413,4,332,148.152,314.725,0,2.986,2.217,6.008,18.278,60.494,0.200
1414,4,333,148.190,314.690,0,3.012,2.202,5.925,17.903,58.892,0.200
1415,4,334,148.149,314.656,0,2.919,2.197,5.896,17.759,58.191,0.200
1416,4,335,148.200,314.652,0,2.916,2.193,5.879,17.686,57.906,0.200
1417,4,336,148.200,314.607,0,2.941,2.182,5.816,17.402,56.672,0.200
1418,4,337,148.118,314.637,0,2.919,2.202,5.924,17.876,58.692,0.200
1419,4,338,148.124,314.594,0,2.930,2.196,5.892,17.747,58.216,0.200
1420,4,339,148.137,314.607,0,2.866,2.209,5.959,18.039,59.431,0.200
1421,4,340,148.139,314.615,0,2.886,2.195,5.887,17.714,58.003,0.200
1422,4,341,148.128,314.595,0,2.879,2.177,5.787,17.264,56.044,0.200
1423,4,342,148.210,314.558,0,2.920,2.190,5.851,17.517,57.015,0.200
1424,4,343,148.153,314.507,0,2.853,2.202,5.916,17.822,58.401,0.200
1425,4,344,148.099,314.458,0,2.830,2.185,5.826,17.422,56.689,0.200
1426,4,345,148.082,314.467,0,2.848,2.200,5.908,17.803,58.403,0.200
1427,4,346,148.110,314.414,0,2.797,2.177,5.782,17.214,55.776,0.200
1428,4,347,148.094,314.417,0,2.803,2.204,5.920,17.831,58.412,0.200
1429,4,348,148.082,314.380,0,2.814,2.188,5.835,17.435,56.672,0.200
1430,4,349,148.123,314.259,0,2.795,2.201,5.901,17.734,57.984,0.200
1431,4,350,148.085,314.306,0,2.764,2.218,5.984,18.070,59.268,0.200
1432,4,351,148.057,314.273,0,2.768,2.200,5.905,17.778,58.263,0.200
1433,4,352,148.057,314.274,0,2.758,2.186,5.826,17.420,56.719,0.200
1434,4,353,148.001,314.254,0,2.748,2.211,5.958,18.011,59.266,0.200
1435,4,354,148.025,314.193,0,2.753,2.200,5.898,17.734,58.017,0.200
1436,4,355,148.030,314.219,0,2.726,2.220,6.002,18.199,60.041,0.200
1437,4,356,148.029,314.220,0,2.719,2.229,6.053,18.419,60.935,0.200
1438,4,357,148.034,314.164,0,2.666,2.229,6.051,18.416,60.949,0.200
1439,4,358,147.982,314.179,0,2.723,2.214,5.975,18.094,59.644,0.200
1440,4,359,147.977,314.157,0,2.667,2.211,5.968,18.079,59.625,0.200
1441,4,360,148.019,314.125,0,2.689,2.225,6.029,18.309,60.442,0.200
1442,5,0,291.667,395.534,0,16.310,2.905,9.991,37.712,151.318,0.200
1443,5,1,292.182,395.034,0,14.960,2.806,9.400,34.741,137.078,0.200
1444,5,2,292.297,395.038,0,15.100,2.807,9.414,34.843,137.689,0.200
1445,5,3,292.325,394.982,0,15.087,2.814,9.450,35.001,138.360,0.200
1446,5,4,292.331,394.934,0,15.121,2.820,9.483,35.170,139.173,0.200
1447,5,5,292.320,394.927,0,15.121,2.823,9.498,35.212,139.262,0.200
1448,5,6,292.339,394.862,0,15.269,2.830,9.536,35.392,140.074,0.200
1449,5,7,292.314,394.805,0,15.124,2.852,9.667,36.034,143.080,0.200
1450,5,8,292.326,394.792,0,15.184,2.839,9.587,35.641,141.224,0.200
1451,5,9,292.307,394.785,0,15.111,2.861,9.716,36.272,144.178,0.200
1452,5,10,292.318,394.758,0,15.096,2.858,9.698,36.185,143.772,0.200
1453,5,11,292.323,394.715,0,15.058,2.862,9.722,36.307,144.366,0.200
1454,5,12,292.331,394.726,0,14.949,2.848,9.641,35.903,142.448,0.200
1455,5,13,292.300,394.705,0,14.966,2.870,9.769,36.517,145.272,0.200
1456,5,14,292.279,394.689,0,14.952,2.874,9.790,36.619,145.737,0.200
1457,5,15,292.289,394.677,0,14.851,2.881,9.826,36.802,146.622,0.200
1458,5,16,292.305,394.633,0,14.841,2.882,9.838,36.860,146.893,0.200
1459,5,17,292.272,394.625,0,14.790,2.887,9.867,37.002,147.561,0.250
1460,5,18,292.281,394.645,0,14.734,2.888,9.870,37.004,147.522,0.200
1461,5,19,292.304,394.650,0,14.636,2.885,9.858,36.976,147.505,0.200
1462,5,20,292.327,394.601,0,14.657,2.893,9.902,37.186,148.477,0.250
1463,5,21,292.281,394.549,0,14.677,2.915,10.023,37.764,151.119,0.200
1464,5,22,292.238,394.546,0,14.717,2.904,9.963,37.476,149.794,0.250
1465,5,23,292.274,394.076,0,13.639,2.809,9.423,34.866,137.727,0.200
1466,5,24,292.258,394.030,0,13.741,2.817,9.464,35.064,138.626,0.200
1467,5,25,292.251,393.989,0,13.682,2.823,9.501,35.247,139.484,0.200
1468,5,26,292.243,393.979,0,13.716,2.823,9.501,35.240,139.417,0.200
1469,5,27,292.230,393.932,0,13.671,2.831,9.546,35.450,140.351,0.200
1470,5,28,292.229,393.913,0,13.634,2.840,9.592,35.661,141.291,0.200
1471,5,29,291.837,393.969,0,13.832,2.863,9.756,36.607,146.367,0.200
1472,5,30,292.206,393.904,0,13.672,2.828,9.521,35.316,139.676,0.200
1473,5,31,291.796,393.913,0,13.816,2.862,9.748,36.547,146.002,0.200
1474,5,32,291.782,393.892,0,13.845,2.874,9.818,36.898,147.672,0.200
1475,5,33,291.759,393.881,0,13.798,2.860,9.733,36.456,145.486,0.200
1476,5,34,291.777,393.897,0,13.722,2.873,9.815,36.883,147.584,0.200
1477,5,35,291.779,393.887,0,13.614,2.886,9.884,37.211,149.101,0.200
1478,5,36,291.769,393.851,0,13.729,2.865,9.760,36.591,146.135,0.200
1479,5,37,291.782,393.825,0,13.587,2.878,9.843,37.014,148.189,0.200
1480,5,38,291.730,393.836,0,13.618,2.875,9.821,36.892,147.553,0.200
1481,5,39,291.738,393.794,0,13.567,2.872,9.802,36.806,147.176,0.200
1482,5,40,291.740,393.791,0,13.539,2.876,9.828,36.921,147.674,0.200
1483,5,41,291.739,393.817,0,13.491,2.878,9.838,36.977,147.957,0.200
1484,5,42,291.752,393.793,0,13.461,2.880,9.854,37.066,148.411,0.200
1485,5,43,291.738,393.796,0,13.420,2.880,9.851,37.043,148.277,0.200
1486,5,44,291.727,393.805,0,13.395,2.877,9.832,36.949,147.847,0.200
1487,5,45,292.148,393.713,0,13.159,2.865,9.735,36.337,144.359,0.200
1488,5,46,291.694,393.759,0,13.353,2.877,9.827,36.907,147.565,0.200
1489,5,47,291.722,393.770,0,13.237,2.889,9.897,37.243,149.116,0.200
1490,5,48,292.122,393.691,0,13.047,2.867,9.743,36.380,144.579,0.200
1491,5,49,291.710,393.778,0,13.234,2.882,9.858,37.071,148.378,0.200
1492,5,50,292.121,393.674,0,13.070,2.885,9.846,36.873,146.850,0.200
1493,5,51,292.083,393.656,0,12.941,2.878,9.806,36.677,145.923,0.200
1494,5,52,292.097,393.639,0,12.961,2.877,9.804,36.681,146.001,0.200
1495,5,53,292.102,393.635,0,12.895,2.887,9.857,36.919,147.035,0.200
1496,5,54,292.108,393.667,0,12.844,2.877,9.799,36.639,145.731,0.200
1497,5,55,292.103,393.633,0,12.800,2.888,9.867,36.977,147.336,0.200
1498,5,56,292.134,393.652,0,12.773,2.880,9.818,36.737,146.211,0.200
1499,5,57,292.147,393.664,0,12.726,2.885,9.849,36.887,146.922,0.200
1500,5,58,292.103,393.610,0,12.752,2.891,9.881,37.039,147.619,0.200
1501,5,59,292.118,393.636,0,12.676,2.889,9.872,37.011,147.527,0.200
1502,5,60,292.119,393.597,0,12.700,2.894,9.902,37.157,148.208,0.200
1503,5,61,292.097,393.559,0,12.657,2.908,9.976,37.505,149.779,0.200
1504,5,62,292.116,393.555,0,12.678,2.903,9.949,37.377,149.201,0.200
1505,5,63,292.116,393.545,0,12.645,2.915,10.018,37.709,150.733,0.200
1506,5,64,292.133,393.530,0,12.550,2.911,9.998,37.615,150.314,0.200
